theme,objective,family,effort,comparison,from_attr_code,from_attr_label,to_attr_code,to_attr_label,count,share_of_mismatches,n_mismatches
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,E,Effectiveness,A,Compliance,22,0.12941176470588237,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,A,Compliance,2,0.011764705882352941,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,A,Compliance,27,0.1588235294117647,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,E,Effectiveness,S,Safety,52,0.3058823529411765,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,S,Safety,7,0.041176470588235294,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,D,Implementation Ease,3,0.01764705882352941,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,A,Compliance,S,Safety,9,0.052941176470588235,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,5,0.029411764705882353,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,E,Effectiveness,17,0.1,170
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,S,Safety,159,0.3087378640776699,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,S,Safety,42,0.08155339805825243,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,E,Effectiveness,75,0.14563106796116504,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,17,0.03300970873786408,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,E,Effectiveness,28,0.05436893203883495,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,36,0.06990291262135923,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,D,Implementation Ease,32,0.062135922330097085,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,A,Compliance,31,0.06019417475728155,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,A,Compliance,57,0.11067961165048544,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,S,Safety,24,0.04660194174757282,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,D,Implementation Ease,13,0.02524271844660194,515
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,A,Compliance,1,0.001941747572815534,515
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,S,Safety,154,0.3311827956989247,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,E,Effectiveness,78,0.16774193548387098,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,E,Effectiveness,30,0.06451612903225806,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,D,Implementation Ease,40,0.08602150537634409,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,A,Compliance,35,0.07526881720430108,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,A,Compliance,38,0.08172043010752689,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,26,0.05591397849462366,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,D,Implementation Ease,S,Safety,5,0.010752688172043012,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,D,Implementation Ease,19,0.04086021505376344,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,D,Implementation Ease,E,Effectiveness,4,0.008602150537634409,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,S,Safety,35,0.07526881720430108,465
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,D,Implementation Ease,A,Compliance,1,0.002150537634408602,465
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,84,0.19534883720930232,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,A,Compliance,9,0.020930232558139535,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,39,0.09069767441860466,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,18,0.04186046511627907,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,47,0.10930232558139535,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,S,Safety,44,0.10232558139534884,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Effectiveness,A,Compliance,5,0.011627906976744186,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Effectiveness,S,Safety,22,0.05116279069767442,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,E,Effectiveness,121,0.2813953488372093,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Effectiveness,D,Implementation Ease,14,0.03255813953488372,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,21,0.04883720930232558,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,6,0.013953488372093023,430
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,E,Effectiveness,139,0.22601626016260162,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,S,Safety,92,0.14959349593495935,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,A,Compliance,47,0.07642276422764227,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,67,0.10894308943089431,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,S,Safety,92,0.14959349593495935,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,44,0.07154471544715447,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,29,0.04715447154471545,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,D,Implementation Ease,12,0.01951219512195122,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,54,0.08780487804878048,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,D,Implementation Ease,10,0.016260162601626018,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,23,0.03739837398373984,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,6,0.00975609756097561,615
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,E,Effectiveness,82,0.148014440433213,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,S,Safety,160,0.2888086642599278,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,A,Compliance,49,0.08844765342960288,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,25,0.04512635379061372,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,38,0.06859205776173286,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,S,Safety,32,0.05776173285198556,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,D,Implementation Ease,7,0.01263537906137184,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,66,0.11913357400722022,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,A,Compliance,27,0.048736462093862815,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,D,Implementation Ease,11,0.019855595667870037,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,53,0.09566787003610108,554
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,4,0.007220216606498195,554
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,A,Compliance,E,Effectiveness,84,0.1958041958041958,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,A,Compliance,10,0.023310023310023312,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,A,Compliance,D,Implementation Ease,43,0.10023310023310024,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,D,Implementation Ease,S,Safety,16,0.037296037296037296,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,46,0.10722610722610723,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,A,Compliance,S,Safety,49,0.11421911421911422,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,E,Effectiveness,A,Compliance,7,0.016317016317016316,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,E,Effectiveness,S,Safety,17,0.039627039627039624,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,E,Effectiveness,117,0.2727272727272727,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,E,Effectiveness,D,Implementation Ease,13,0.030303030303030304,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,D,Implementation Ease,22,0.05128205128205128,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,D,Implementation Ease,A,Compliance,5,0.011655011655011656,429
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,E,Effectiveness,144,0.2304,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,A,Compliance,S,Safety,99,0.1584,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,A,Compliance,47,0.0752,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,A,Compliance,E,Effectiveness,69,0.1104,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,E,Effectiveness,S,Safety,94,0.1504,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,45,0.072,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,E,Effectiveness,A,Compliance,28,0.0448,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,D,Implementation Ease,13,0.0208,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,D,Implementation Ease,S,Safety,47,0.0752,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,10,0.016,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,D,Implementation Ease,A,Compliance,24,0.0384,625
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_judge,A,Compliance,D,Implementation Ease,5,0.008,625
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,E,Effectiveness,85,0.15070921985815602,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,E,Effectiveness,S,Safety,162,0.2872340425531915,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,A,Compliance,48,0.0851063829787234,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,A,Compliance,E,Effectiveness,30,0.05319148936170213,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,D,Implementation Ease,E,Effectiveness,38,0.0673758865248227,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,A,Compliance,S,Safety,31,0.0549645390070922,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,D,Implementation Ease,8,0.014184397163120567,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,E,Effectiveness,A,Compliance,63,0.11170212765957446,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,D,Implementation Ease,A,Compliance,33,0.05851063829787234,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,12,0.02127659574468085,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,D,Implementation Ease,S,Safety,51,0.09042553191489362,564
policy,5-year overall community outcome,Ministral-3-14B,low,linear_vs_judge,A,Compliance,D,Implementation Ease,3,0.005319148936170213,564
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,D,Maintainability,E,Capability,57,0.16715542521994134,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,D,Maintainability,S,Reliability,32,0.093841642228739,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,E,Capability,S,Reliability,55,0.16129032258064516,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,A,Adoption Ease,D,Maintainability,20,0.05865102639296188,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,A,Adoption Ease,S,Reliability,52,0.15249266862170088,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,S,Reliability,E,Capability,84,0.24633431085043989,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,E,Capability,D,Maintainability,10,0.02932551319648094,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,S,Reliability,D,Maintainability,6,0.017595307917888565,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_linear,A,Adoption Ease,E,Capability,25,0.07331378299120235,341
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,S,Reliability,E,Capability,76,0.1366906474820144,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,S,Reliability,D,Maintainability,83,0.14928057553956833,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,D,Maintainability,S,Reliability,70,0.12589928057553956,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,D,Maintainability,E,Capability,52,0.09352517985611511,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,D,Maintainability,A,Adoption Ease,5,0.008992805755395683,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,E,Capability,S,Reliability,103,0.18525179856115107,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,E,Capability,D,Maintainability,31,0.05575539568345324,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,S,Reliability,A,Adoption Ease,2,0.0035971223021582736,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,A,Adoption Ease,D,Maintainability,40,0.07194244604316546,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,A,Adoption Ease,S,Reliability,71,0.12769784172661872,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,A,Adoption Ease,E,Capability,20,0.03597122302158273,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,actor_vs_judge,E,Capability,A,Adoption Ease,3,0.00539568345323741,556
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,S,Reliability,E,Capability,84,0.16279069767441862,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,S,Reliability,D,Maintainability,99,0.19186046511627908,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,E,Capability,S,Reliability,162,0.313953488372093,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,D,Maintainability,E,Capability,32,0.06201550387596899,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,D,Maintainability,A,Adoption Ease,1,0.001937984496124031,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,D,Maintainability,S,Reliability,48,0.09302325581395349,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,E,Capability,D,Maintainability,47,0.09108527131782945,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,S,Reliability,A,Adoption Ease,3,0.005813953488372093,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,A,Adoption Ease,E,Capability,9,0.01744186046511628,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,E,Capability,A,Adoption Ease,6,0.011627906976744186,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,A,Adoption Ease,D,Maintainability,15,0.029069767441860465,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,minimal,linear_vs_judge,A,Adoption Ease,S,Reliability,10,0.01937984496124031,516
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,D,Maintainability,S,Reliability,59,0.45038167938931295,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,E,Capability,S,Reliability,20,0.15267175572519084,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,A,Adoption Ease,E,Capability,11,0.08396946564885496,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,A,Adoption Ease,S,Reliability,18,0.13740458015267176,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,E,Capability,D,Maintainability,4,0.030534351145038167,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_linear,A,Adoption Ease,D,Maintainability,19,0.1450381679389313,131
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,D,Maintainability,E,Capability,88,0.18723404255319148,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,D,Maintainability,S,Reliability,151,0.32127659574468087,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,S,Reliability,D,Maintainability,35,0.07446808510638298,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,S,Reliability,E,Capability,96,0.20425531914893616,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,E,Capability,D,Maintainability,2,0.00425531914893617,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,D,Maintainability,A,Adoption Ease,6,0.01276595744680851,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,A,Adoption Ease,E,Capability,26,0.05531914893617021,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,A,Adoption Ease,S,Reliability,39,0.08297872340425531,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,A,Adoption Ease,D,Maintainability,11,0.023404255319148935,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,E,Capability,S,Reliability,6,0.01276595744680851,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,S,Reliability,A,Adoption Ease,9,0.019148936170212766,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,actor_vs_judge,E,Capability,A,Adoption Ease,1,0.002127659574468085,470
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,D,Maintainability,E,Capability,86,0.21287128712871287,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,D,Maintainability,S,Reliability,111,0.2747524752475248,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,S,Reliability,D,Maintainability,43,0.10643564356435643,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,S,Reliability,E,Capability,116,0.2871287128712871,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,D,Maintainability,A,Adoption Ease,7,0.017326732673267328,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,E,Capability,S,Reliability,2,0.0049504950495049506,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,A,Adoption Ease,E,Capability,14,0.034653465346534656,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,A,Adoption Ease,S,Reliability,15,0.03712871287128713,404
software,5-year overall production engineering outcome for a small team,GPT-5-mini,low,linear_vs_judge,S,Reliability,A,Adoption Ease,10,0.024752475247524754,404
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,A,Adoption Ease,D,Maintainability,79,0.1111111111111111,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,A,Adoption Ease,E,Capability,260,0.3656821378340366,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,A,Adoption Ease,S,Reliability,134,0.18846694796061886,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,D,Maintainability,E,Capability,62,0.08720112517580872,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,E,Capability,S,Reliability,5,0.007032348804500703,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,S,Reliability,E,Capability,91,0.1279887482419128,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,D,Maintainability,S,Reliability,43,0.06047819971870605,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,D,Maintainability,A,Adoption Ease,9,0.012658227848101266,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,S,Reliability,A,Adoption Ease,11,0.015471167369901548,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,S,Reliability,D,Maintainability,13,0.01828410689170183,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,E,Capability,D,Maintainability,2,0.0028129395218002813,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_linear,E,Capability,A,Adoption Ease,2,0.0028129395218002813,711
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,A,Adoption Ease,E,Capability,330,0.379746835443038,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,S,Reliability,E,Capability,170,0.1956271576524741,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,D,Maintainability,E,Capability,127,0.14614499424626007,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,A,Adoption Ease,S,Reliability,92,0.10586881472957423,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,S,Reliability,A,Adoption Ease,55,0.06329113924050633,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,D,Maintainability,A,Adoption Ease,32,0.03682393555811277,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,D,Maintainability,S,Reliability,34,0.039125431530494824,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,E,Capability,D,Maintainability,1,0.0011507479861910242,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,S,Reliability,D,Maintainability,6,0.006904487917146145,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,A,Adoption Ease,D,Maintainability,11,0.012658227848101266,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,E,Capability,S,Reliability,5,0.005753739930955121,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,actor_vs_judge,E,Capability,A,Adoption Ease,6,0.006904487917146145,869
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,D,Maintainability,E,Capability,96,0.138328530259366,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,S,Reliability,A,Adoption Ease,94,0.13544668587896252,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,S,Reliability,E,Capability,182,0.2622478386167147,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,E,Capability,S,Reliability,61,0.08789625360230548,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,A,Adoption Ease,E,Capability,71,0.10230547550432277,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,D,Maintainability,A,Adoption Ease,53,0.07636887608069164,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,E,Capability,D,Maintainability,17,0.024495677233429394,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,E,Capability,A,Adoption Ease,60,0.08645533141210375,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,A,Adoption Ease,S,Reliability,25,0.03602305475504323,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,D,Maintainability,S,Reliability,29,0.04178674351585014,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,minimal,linear_vs_judge,S,Reliability,D,Maintainability,6,0.008645533141210375,694
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,D,Maintainability,S,Reliability,30,0.10909090909090909,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,E,Capability,S,Reliability,39,0.14181818181818182,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,D,Maintainability,E,Capability,15,0.05454545454545454,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,A,Adoption Ease,D,Maintainability,30,0.10909090909090909,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,S,Reliability,D,Maintainability,15,0.05454545454545454,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,A,Adoption Ease,E,Capability,48,0.17454545454545456,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,E,Capability,D,Maintainability,13,0.04727272727272727,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,S,Reliability,A,Adoption Ease,3,0.01090909090909091,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,S,Reliability,E,Capability,47,0.1709090909090909,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,A,Adoption Ease,S,Reliability,32,0.11636363636363636,275
