theme,objective,family,effort,comparison,from_attr_code,from_attr_label,to_attr_code,to_attr_label,count,share_of_mismatches,n_mismatches
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,S,Safety,E,Effectiveness,140,0.30434782608695654,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,59,0.1282608695652174,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,E,Effectiveness,S,Safety,76,0.16521739130434782,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,29,0.06304347826086956,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,A,Compliance,S,Safety,12,0.02608695652173913,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,56,0.12173913043478261,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,S,Safety,A,Compliance,42,0.09130434782608696,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,14,0.030434782608695653,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,D,Implementation Ease,A,Compliance,11,0.02391304347826087,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,7,0.015217391304347827,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,E,Effectiveness,D,Implementation Ease,7,0.015217391304347827,460
policy,5-year overall community outcome,GPT-5-nano,minimal,linear_vs_judge,S,Safety,D,Implementation Ease,7,0.015217391304347827,460
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,S,Safety,E,Effectiveness,36,0.2857142857142857,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,15,0.11904761904761904,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,A,Compliance,S,Safety,18,0.14285714285714285,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,D,Implementation Ease,S,Safety,5,0.03968253968253968,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,E,Effectiveness,S,Safety,11,0.0873015873015873,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,A,Compliance,E,Effectiveness,33,0.2619047619047619,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,D,Implementation Ease,A,Compliance,1,0.007936507936507936,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,S,Safety,D,Implementation Ease,1,0.007936507936507936,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,A,Compliance,D,Implementation Ease,5,0.03968253968253968,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_linear,E,Effectiveness,A,Compliance,1,0.007936507936507936,126
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,E,Effectiveness,S,Safety,59,0.16526610644257703,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,S,Safety,E,Effectiveness,67,0.1876750700280112,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,E,Effectiveness,A,Compliance,22,0.06162464985994398,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,40,0.11204481792717087,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,A,Compliance,S,Safety,30,0.08403361344537816,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,S,Safety,D,Implementation Ease,47,0.13165266106442577,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,13,0.036414565826330535,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,S,Safety,A,Compliance,19,0.05322128851540616,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,D,Implementation Ease,S,Safety,10,0.028011204481792718,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,A,Compliance,D,Implementation Ease,30,0.08403361344537816,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,A,Compliance,E,Effectiveness,18,0.05042016806722689,357
policy,5-year overall community outcome,GPT-5-nano,low,actor_vs_judge,D,Implementation Ease,A,Compliance,2,0.0056022408963585435,357
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,E,Effectiveness,S,Safety,79,0.24382716049382716,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,S,Safety,E,Effectiveness,55,0.1697530864197531,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,E,Effectiveness,A,Compliance,28,0.08641975308641975,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,52,0.16049382716049382,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,D,Implementation Ease,E,Effectiveness,6,0.018518518518518517,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,S,Safety,D,Implementation Ease,47,0.14506172839506173,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,S,Safety,A,Compliance,21,0.06481481481481481,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,A,Compliance,D,Implementation Ease,19,0.05864197530864197,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,A,Compliance,E,Effectiveness,3,0.009259259259259259,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,A,Compliance,S,Safety,9,0.027777777777777776,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,D,Implementation Ease,A,Compliance,1,0.0030864197530864196,324
policy,5-year overall community outcome,GPT-5-nano,low,linear_vs_judge,D,Implementation Ease,S,Safety,4,0.012345679012345678,324
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,34,0.2982456140350877,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,S,Safety,E,Effectiveness,21,0.18421052631578946,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,10,0.08771929824561403,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,7,0.06140350877192982,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,E,Effectiveness,S,Safety,12,0.10526315789473684,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,A,Compliance,S,Safety,17,0.14912280701754385,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,5,0.043859649122807015,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,S,Safety,A,Compliance,5,0.043859649122807015,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,E,Effectiveness,A,Compliance,1,0.008771929824561403,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,1,0.008771929824561403,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,1,0.008771929824561403,114
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,E,Effectiveness,S,Safety,107,0.327217125382263,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,A,Compliance,S,Safety,50,0.1529051987767584,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,21,0.06422018348623854,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,S,Safety,A,Compliance,24,0.07339449541284404,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,S,Safety,D,Implementation Ease,7,0.021406727828746176,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,23,0.07033639143730887,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,S,Safety,E,Effectiveness,40,0.12232415902140673,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,21,0.06422018348623854,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,6,0.01834862385321101,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,E,Effectiveness,D,Implementation Ease,16,0.04892966360856269,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,8,0.024464831804281346,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,4,0.012232415902140673,327
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,E,Effectiveness,S,Safety,122,0.391025641025641,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,37,0.11858974358974358,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,E,Effectiveness,D,Implementation Ease,18,0.057692307692307696,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,10,0.03205128205128205,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,S,Safety,E,Effectiveness,38,0.12179487179487179,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,S,Safety,A,Compliance,24,0.07692307692307693,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,A,Compliance,S,Safety,33,0.10576923076923077,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,14,0.04487179487179487,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,D,Implementation Ease,A,Compliance,4,0.01282051282051282,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,4,0.01282051282051282,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,S,Safety,D,Implementation Ease,6,0.019230769230769232,312
policy,5-year overall community outcome,Claude Haiku 4.5,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,2,0.00641025641025641,312
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,A,Compliance,E,Effectiveness,31,0.40789473684210525,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,A,Compliance,S,Safety,10,0.13157894736842105,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,5,0.06578947368421052,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,S,Safety,E,Effectiveness,17,0.2236842105263158,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,D,Implementation Ease,A,Compliance,10,0.13157894736842105,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_linear,D,Implementation Ease,S,Safety,3,0.039473684210526314,76
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,E,Effectiveness,S,Safety,69,0.3080357142857143,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,A,Compliance,S,Safety,26,0.11607142857142858,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,S,Safety,E,Effectiveness,33,0.14732142857142858,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,E,Effectiveness,A,Compliance,32,0.14285714285714285,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,2,0.008928571428571428,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,D,Implementation Ease,S,Safety,8,0.03571428571428571,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,S,Safety,A,Compliance,21,0.09375,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,D,Implementation Ease,A,Compliance,7,0.03125,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,A,Compliance,E,Effectiveness,20,0.08928571428571429,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,5,0.022321428571428572,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,actor_vs_judge,A,Compliance,D,Implementation Ease,1,0.004464285714285714,224
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,E,Effectiveness,S,Safety,84,0.3888888888888889,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,S,Safety,E,Effectiveness,32,0.14814814814814814,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,E,Effectiveness,A,Compliance,53,0.24537037037037038,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,2,0.009259259259259259,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,S,Safety,A,Compliance,16,0.07407407407407407,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,D,Implementation Ease,A,Compliance,2,0.009259259259259259,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,A,Compliance,S,Safety,17,0.0787037037037037,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,A,Compliance,D,Implementation Ease,1,0.004629629629629629,216
policy,5-year overall community outcome,Claude Haiku 4.5,low,linear_vs_judge,A,Compliance,E,Effectiveness,9,0.041666666666666664,216
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,12,0.06593406593406594,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,20,0.10989010989010989,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,E,Effectiveness,A,Compliance,12,0.06593406593406594,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,21,0.11538461538461539,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,E,Effectiveness,S,Safety,63,0.34615384615384615,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,17,0.09340659340659341,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,A,Compliance,S,Safety,27,0.14835164835164835,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,S,Safety,E,Effectiveness,5,0.027472527472527472,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,3,0.016483516483516484,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,1,0.005494505494505495,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_linear,E,Effectiveness,D,Implementation Ease,1,0.005494505494505495,182
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,21,0.03414634146341464,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,D,Implementation Ease,48,0.07804878048780488,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Compliance,S,Safety,51,0.08292682926829269,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,64,0.1040650406504065,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Effectiveness,D,Implementation Ease,177,0.28780487804878047,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Effectiveness,S,Safety,135,0.21951219512195122,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,35,0.056910569105691054,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,12,0.01951219512195122,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,E,Effectiveness,50,0.08130081300813008,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,A,Compliance,11,0.01788617886178862,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,7,0.011382113821138212,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,4,0.0065040650406504065,615
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,D,Implementation Ease,89,0.15265866209262435,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,E,Effectiveness,S,Safety,131,0.22469982847341338,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,E,Effectiveness,D,Implementation Ease,162,0.27787307032590053,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,54,0.09262435677530018,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,E,Effectiveness,52,0.08919382504288165,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,A,Compliance,20,0.03430531732418525,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,16,0.0274442538593482,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Compliance,S,Safety,29,0.04974271012006861,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,22,0.03773584905660377,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,3,0.005145797598627788,583
policy,5-year overall community outcome,Qwen3.5-14B,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,5,0.008576329331046312,583
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,S,Safety,13,0.07103825136612021,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,A,Compliance,E,Effectiveness,19,0.10382513661202186,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,E,Effectiveness,A,Compliance,12,0.06557377049180328,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,A,Compliance,22,0.12021857923497267,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,E,Effectiveness,S,Safety,61,0.3333333333333333,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,18,0.09836065573770492,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,A,Compliance,S,Safety,28,0.15300546448087432,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,E,Effectiveness,5,0.0273224043715847,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,D,Implementation Ease,3,0.01639344262295082,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,A,Compliance,D,Implementation Ease,1,0.00546448087431694,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_linear,E,Effectiveness,D,Implementation Ease,1,0.00546448087431694,183
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,S,Safety,22,0.03618421052631579,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,S,Safety,48,0.07894736842105263,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,D,Implementation Ease,70,0.11513157894736842,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,166,0.2730263157894737,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,A,Compliance,28,0.046052631578947366,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,E,Effectiveness,S,Safety,144,0.23684210526315788,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,13,0.02138157894736842,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,D,Implementation Ease,45,0.07401315789473684,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,E,Effectiveness,52,0.08552631578947369,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,A,Compliance,10,0.01644736842105263,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,A,Compliance,E,Effectiveness,6,0.009868421052631578,608
policy,5-year overall community outcome,Qwen3.5-14B,low,actor_vs_judge,D,Implementation Ease,A,Compliance,4,0.006578947368421052,608
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,S,Safety,129,0.22591943957968477,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,156,0.2732049036777583,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,E,Effectiveness,A,Compliance,21,0.03677758318739054,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,D,Implementation Ease,56,0.09807355516637478,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,D,Implementation Ease,83,0.14535901926444833,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,E,Effectiveness,54,0.09457092819614711,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,A,Compliance,17,0.0297723292469352,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,E,Effectiveness,15,0.02626970227670753,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,A,Compliance,S,Safety,34,0.0595446584938704,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,D,Implementation Ease,E,Effectiveness,2,0.0035026269702276708,571
policy,5-year overall community outcome,Qwen3.5-14B,low,linear_vs_judge,D,Implementation Ease,S,Safety,4,0.0070052539404553416,571
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,18,0.05056179775280899,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,115,0.32303370786516855,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,20,0.056179775280898875,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,E,Effectiveness,56,0.15730337078651685,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,6,0.016853932584269662,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,73,0.2050561797752809,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Effectiveness,S,Safety,16,0.0449438202247191,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Compliance,S,Safety,44,0.12359550561797752,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,A,Compliance,4,0.011235955056179775,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Effectiveness,A,Compliance,1,0.0028089887640449437,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,3,0.008426966292134831,356
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,25,0.042444821731748725,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,S,Safety,133,0.22580645161290322,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,56,0.09507640067911714,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,34,0.057724957555178265,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,D,Implementation Ease,31,0.05263157894736842,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,D,Implementation Ease,43,0.0730050933786078,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,40,0.06791171477079797,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,S,Safety,128,0.21731748726655348,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,A,Compliance,32,0.05432937181663837,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,E,Effectiveness,29,0.04923599320882852,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,27,0.04584040747028863,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,11,0.01867572156196944,589
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,E,Effectiveness,18,0.03474903474903475,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,S,Safety,251,0.48455598455598453,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,D,Implementation Ease,64,0.12355212355212356,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,D,Implementation Ease,34,0.06563706563706563,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,A,Compliance,34,0.06563706563706563,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,3,0.005791505791505791,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,42,0.08108108108108109,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,S,Safety,25,0.04826254826254826,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,24,0.04633204633204633,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,16,0.03088803088803089,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Implementation Ease,A,Compliance,3,0.005791505791505791,518
policy,5-year overall community outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,4,0.007722007722007722,518
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,D,Implementation Ease,S,Safety,17,0.046831955922865015,363
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,A,Compliance,E,Effectiveness,125,0.3443526170798898,363
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,A,Compliance,D,Implementation Ease,20,0.05509641873278237,363
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,E,Effectiveness,52,0.14325068870523416,363
policy,5-year overall community outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,D,Implementation Ease,6,0.01652892561983471,363
